"","genes","logFC","logCPM","F","PValue","FDR"
"893","Tbc1d9",0.938420953882456,1.14304053770753,6.11541757190505,0.0328769675859731,0.441171413724933
"26047","Psmd9",0.600334268782218,6.20966631740769,6.09994342912057,0.0330538658961112,0.442663809634682
"15413","Odf3b",0.504450569722524,3.69593340791345,6.09936278066233,0.0330605263936999,0.442663809634682
"28375","Shisa5",-0.574048021595519,5.19723439262763,6.08565375216534,0.0332182571728302,0.443328805699473
"8139","Ccdc68",1.08556949497615,0.335524460932745,6.07482934906502,0.0333434484374493,0.443328805699473
"22993","Gm26782",0.604830924592776,1.89037009454269,6.06855801021494,0.0334162442877106,0.443328805699473
"11562","Il18",-0.824568702298274,2.8762020651971,6.06632854394873,0.033442170047514,0.443328805699473
"12469","Ciart",-1.80931340850723,3.01485710160043,6.06597508526843,0.0334462825635064,0.443328805699473
"15776","Gtf3c5",-0.447690982448706,2.6768987943318,6.06139584808252,0.0334996181996816,0.443328805699473
"16983","Acsl4",1.22490598095879,5.99261672900997,6.06029765687589,0.0335124245799475,0.443328805699473
"27191","Gpi1",0.317520590371191,6.76516286900148,6.05909815202281,0.0335264192483004,0.443328805699473
"16668","Hdac11",-0.57782215341116,5.28452187180344,6.05722019722916,0.0335483437608923,0.443328805699473
"27532","Cluh",0.508221530635483,8.51083922409133,6.05668194205697,0.0335546309449599,0.443328805699473
"1448","Mxd1",-0.422346189364005,2.98136833296097,6.05467160277971,0.033578125798907,0.443328805699473
"28299","C2cd5",-0.588992228977525,2.53702868727991,6.04756081368395,0.0336613911067545,0.443328805699473
"24173","Hspa8",0.722015320732437,10.0271840123312,6.04656697289252,0.0336730487829383,0.443328805699473
"8162","Chpf",0.825546072519905,1.61537709424287,6.03863057463771,0.0337663193313981,0.443328805699473
"20471","4933426M11Rik",0.471529121084865,5.84273831328505,6.03760693720809,0.0337783723469725,0.443328805699473
"7176","Ebpl",-0.567028961854104,6.11916256225471,6.03627378563398,0.0337940776791327,0.443328805699473
"32656","Dpy19l3",-0.601641488078214,1.68772961437402,6.03613494622762,0.0337957138043036,0.443328805699473
"33730","Gm6493",-0.810827102606184,0.616953117551321,6.03271907230211,0.0338359979885267,0.443328805699473
"15108","Gsta2",1.12784557808375,3.13719815186048,6.03153732281756,0.0338499482905281,0.443328805699473
"16113","Mycl",0.588424011369916,3.25296168266892,6.03047822790888,0.0338624566535152,0.443328805699473
"3212","B430119L08Rik",-0.715966995874103,3.64212183794645,6.02976110862149,0.0338709293454001,0.443328805699473
"15430","Nfatc2ip",-0.494529496511593,2.09973507324558,6.01959975506095,0.0339912635840884,0.44348344299336
"28237","Slc15a2",-1.47206755077238,1.91293059729868,6.01955807395553,0.0339917582609365,0.44348344299336
"30357","Lztr1",0.347081836392623,4.98957204281277,6.01633359588279,0.0340300534708879,0.44348344299336
"9947","Rapgef1",0.39862227990331,5.93693281677109,6.01267158782321,0.034073608924675,0.44348344299336
"19572","Hao1",-0.584351659355177,7.6906190395989,6.01234196038971,0.0340775328122295,0.44348344299336
"34270","Lrrc42",-0.409045512338817,3.74486052036633,6.01044095121459,0.0341001732192149,0.44348344299336
"17828","Ly6e",-0.671918303439921,7.58355222674613,5.9916358272073,0.0343251295069346,0.445935175059306
"31130","Arl8b",0.327108538392866,6.04572520478084,5.97444739940437,0.0345323345206736,0.447673951758431
"34841","Gm15318",-0.954905985938288,1.60329850541982,5.97305435418454,0.0345491944443548,0.447673951758431
"33465","Otc",-0.392210094212612,8.35143336201873,5.9714428483984,0.0345687109341164,0.447673951758431
"21066","Nomo1",0.580392584763204,5.67212739865356,5.94927415606998,0.0348385624284252,0.450301263609052
"5947","Ralgps1",-0.768252619029098,2.13989243591284,5.94873326032052,0.0348451786760722,0.450301263609052
"10560","Zfp85",-0.799472952615334,1.51174419890552,5.93285784854047,0.0350400529903423,0.452341949890094
"5582","1810034E14Rik",-0.607824903389401,2.84005975406965,5.92785056453902,0.035101794782091,0.452442592866081
"22595","Dcn",0.653930049483272,7.22809511701153,5.92146574561374,0.0351807151724924,0.452442592866081
"12110","Copz2",0.397202228424378,4.1200496846406,5.92080030296358,0.0351889529409502,0.452442592866081
"19765","Hspd1",0.52321780479592,8.75633666685959,5.92025296763808,0.0351957303814765,0.452442592866081
"20957","Pid1",-0.38070467057988,6.70329480769915,5.90840270092328,0.0353428597408963,0.453661769044283
"3482","Dpp8",0.317815054907895,5.72252701367637,5.89899695427397,0.0354601742776861,0.453661769044283
"26857","Mycn",-1.25891517318683,0.266412577723397,5.89275310921838,0.0355383145494478,0.453661769044283
"9608","E130308A19Rik",-0.51835486688627,2.35121561915872,5.89195989531313,0.035548256504287,0.453661769044283
"12221","Tec",0.462424089282356,4.41156452747243,5.8885373634658,0.0355911927223503,0.453661769044283
"8242","F11",-0.908089291402583,5.7599465078849,5.88846075494682,0.0355921545140726,0.453661769044283
"20115","Trim44",0.355136278455675,5.86131246720651,5.88804887432477,0.0355973260683165,0.453661769044283
"12075","Pold2",-0.701964954040907,2.82081407476747,5.88773319956038,0.0356012902882276,0.453661769044283
"21785","Atad3a",0.376068846986161,6.18562253635435,5.8857624482781,0.0356260510434927,0.453661769044283
"15312","Adcyap1r1",1.25593387297177,0.548459138345731,5.88296219724754,0.0356612699640954,0.453661769044283
"1049","Rnf152",-0.53405239953879,4.66569384762138,5.87840895481208,0.0357186273062362,0.45391958564249
"29229","Nox4",-0.775200473990127,5.44675395861038,5.86548279045453,0.0358820744763014,0.455523679918026
"4483","Zbtb21",0.444508197314794,3.43302018092255,5.85765478261479,0.0359815018726374,0.456202052182607
"34926","Ube4b",0.487997602159621,5.68843842837528,5.85409202685554,0.036026865760454,0.456202052182607
"32263","Gadd45gip1",-0.570328745026485,3.58454647598292,5.85052230830352,0.0360723884798477,0.456202052182607
"18457","Tbc1d8",0.918358962966096,4.86861033943141,5.84853262680571,0.0360977923638453,0.456202052182607
"2451","Ppcdc",-0.421976538767292,4.12745187628957,5.84664620417718,0.036121898068716,0.456202052182607
"14425","Bcl3",-0.752383156026353,4.43363791956681,5.83740874980183,0.0362402238113322,0.457224596910395
"29935","Rnase4",-0.693781359065833,9.88071365204254,5.83159821217143,0.0363148959336159,0.457619910765485
"15562","Paqr3",0.506604954634628,2.1954281958929,5.82451949885888,0.0364061200528141,0.457619910765485
"755","Prpsap2",-0.394592596629355,3.35708469399146,5.82058633432762,0.0364569283066,0.457619910765485
"21983","1700024P16Rik",0.939539944027823,3.24159433323947,5.81937251694109,0.036472625799182,0.457619910765485
"26586","Zfp125",-0.999507811496198,1.19420029726979,5.81868926139864,0.036481465525485,0.457619910765485
"31582","Tomm40",0.426548349626319,4.97145284754969,5.8123655096723,0.0365634045699096,0.457619910765485
"26914","Pomgnt2",0.545793002571276,1.7006490769945,5.80922934985395,0.0366041243910798,0.457619910765485
"26970","Etv5",-0.514038036590902,2.02731479400372,5.80623966149116,0.0366429940940141,0.457619910765485
"31681","Rac3",-0.694645625875611,1.27510699635212,5.80580836860454,0.0366486056099691,0.457619910765485
"7202","Tssc1",-0.455753767477887,2.42555354032086,5.80389577728408,0.0366735028488646,0.457619910765485
"14834","Cby1",-0.412061333357932,2.59441626685299,5.8031755468489,0.0366828838422079,0.457619910765485
"399","Degs1",0.349675560753685,6.17462841782654,5.80008953765776,0.036723112330926,0.457655243081337
"15166","4933422H20Rik",0.596904510346395,3.03770724597933,5.79518993534228,0.0367870933274393,0.457986213775384
"31163","Afg3l2",0.37352931026295,6.32252407297502,5.78276718208016,0.0369499269788709,0.45914833159712
"22654","2610021A01Rik",-0.406753556342336,2.72614063555876,5.77475375041644,0.0370554326081295,0.45914833159712
"25556","Fads1",0.377836336751093,7.98089026110333,5.77347327716304,0.0370723255836064,0.45914833159712
"8664","RP24-288C12.4",0.479143449175628,2.08475659951167,5.77299805178431,0.037078597515191,0.45914833159712
"12604","Dgat1",0.411103791075925,4.97684209290732,5.77262505661163,0.0370835211419812,0.45914833159712
"18339","Pla2g6",0.570427075829407,4.7293298241554,5.76815782410375,0.0371425519079342,0.45914833159712
"30106","Yipf2",-0.396093083285797,3.2922642900638,5.7678809373502,0.0371462145191796,0.45914833159712
"3459","Ifi44",-1.21909071619473,2.41881853284252,5.76528423420697,0.0371805847861371,0.45914833159712
"20847","Arhgef3",0.438090737706957,4.83122926438599,5.75896557226454,0.0372643820302221,0.459549639624495
"15156","E130317F20Rik",0.933125950155017,0.640689313750105,5.75717399701571,0.0372881837021673,0.459549639624495
"9526","Abcb10",-0.612151009314753,4.67526131764219,5.75433824490709,0.0373258956503902,0.459551620693637
"35252","Ccdc80",0.832638592433837,3.03511324904327,5.74195312971302,0.0374911502664831,0.460791807170836
"33351","Btd",0.445402894787536,5.91301165382882,5.74114743172974,0.0375019316834575,0.460791807170836
"14138","Cers6",0.702994546851176,3.58417928411561,5.73778464648366,0.0375469716554971,0.460882486579712
"22348","Xrn2",0.432236779525831,5.37188765109343,5.72646177138493,0.0376991138349838,0.462203148698328
"30651","B3galt6",0.628243994282243,2.24797577154472,5.72402076498554,0.037732011730405,0.462203148698328
"22376","Gpc6",0.913936766186355,0.490220942894662,5.72009563959332,0.0377849850822543,0.462203148698328
"28779","Inpp4a",-0.33316650184123,4.68277864323367,5.71856743887932,0.0378056342414632,0.462203148698328
"13444","Ppp1r12a",0.439993768337761,4.13762427533558,5.71243826288111,0.0378885910299126,0.46275506689029
"3382","6430573F11Rik",0.502749852441785,2.620939392588,5.70691579901579,0.0379635270222605,0.463208019639506
"4895","Fam25c",-1.28101668866425,4.61310784138436,5.69971417127347,0.038061520845933,0.463941127602119
"19457","Otud4",0.315885888089239,5.63036830339929,5.68862145451905,0.0382130679518164,0.464932475878475
"26202","Gem",0.718277773368396,2.33657719838275,5.685706920295,0.038253008373559,0.464932475878475
"27400","Rcor3",-0.456928362277858,2.70089671079003,5.68536633034484,0.0382576791110406,0.464932475878475
"16020","Klhdc7a",-1.43460865240982,4.31751765942811,5.67854704888616,0.0383513435742481,0.464932475878475
"12203","Ednra",0.5846570900051,2.1276668556961,5.67558913767539,0.0383920584783423,0.464932475878475
"21685","Fam115a",0.646435649885378,1.27380069782438,5.67538761619499,0.0383948342958569,0.464932475878475
"23886","Fam84b",0.808744892402608,3.03548392017962,5.67397112810932,0.0384143523639687,0.464932475878475
"1305","4833420G17Rik",0.410360578793637,4.91023201499666,5.67161986485142,0.0384467777078785,0.464932475878475
"23109","Ddx21",0.411541976567813,5.32668435784546,5.65995757005639,0.0386081040168037,0.465455526204647
"2137","Katnb1",-0.655706016589616,1.33409598948986,5.65943986105965,0.0386152847586234,0.465455526204647
"32168","Tagap1",-0.521002990511718,3.62748128992929,5.65818074907701,0.0386327557548603,0.465455526204647
"12779","Zfp13",0.986378876994806,0.814501402431278,5.65682352474942,0.0386515989638529,0.465455526204647
"28232","Adamts5",0.890485520570997,0.941061458297386,5.65476512097932,0.0386801985741237,0.465455526204647
"24855","Reck",0.825761434302795,1.76986192430459,5.64561024317757,0.0388077114424244,0.466430624311542
"16486","Polr2i",-0.420241428379713,4.22863372570142,5.63941377846417,0.0388943104926052,0.466430624311542
"11856","Bcl7c",-0.565577695821849,4.53541380071498,5.63761507267455,0.0389194927122001,0.466430624311542
"23682","Cd99l2",0.282827316804873,4.80287593098431,5.63341321847189,0.0389783973030462,0.466430624311542
"17816","Cpeb1",-0.580222320723185,2.16964326124098,5.63206697418402,0.0389972930052381,0.466430624311542
"29203","Nr3c1",-0.335482633935191,6.42581564646133,5.62972292049539,0.0390302206022666,0.466430624311542
"21316","Fancc",-0.610416031892757,2.46708512926581,5.62836227217684,0.039049349638929,0.466430624311542
"19124","Tlr12",0.752685274116189,4.2308047522665,5.62594699589132,0.0390833337304631,0.466430624311542
"18348","Pecam1",0.387105211936897,4.18783687733662,5.62446168584242,0.0391042507389804,0.466430624311542
"25997","Smim14",-0.325259738335106,6.02427422343025,5.60765480552703,0.0393418930271963,0.467624669427777
"11312","Pck1",0.687210860257858,11.5743413882865,5.6067413679663,0.0393548592596063,0.467624669427777
"28676","Bdh2",-0.550624768406237,2.17726627916722,5.60420667164843,0.0393908666582375,0.467624669427777
"15926","Brox",0.292305866695746,4.6633581547075,5.60310308460983,0.0394065566073191,0.467624669427777
"14063","Morn2",-0.638232231443362,1.4755820240915,5.6025570936992,0.0394143219151026,0.467624669427777
"26535","Des",1.56663576718393,3.07831785499337,5.59915473493726,0.0394627539161209,0.467624669427777
"7290","Tef",-0.588912046899401,7.12484824398151,5.59674582542261,0.0394970884144034,0.467624669427777
"22344","Gzf1",0.314282408351788,5.84080339691532,5.59583758643591,0.0395100431596929,0.467624669427777
"1932","Haao",-0.458228473578232,8.26227465824593,5.59192508879102,0.0395659089438038,0.467637536381202
"14600","Elmod3",0.357984849942044,4.89109301938453,5.59004656840224,0.0395927663459862,0.467637536381202
"777","Sh3bp5l",0.376634780714035,4.05876249615177,5.58774056367768,0.039625766075119,0.467637536381202
"18789","Ddit4",1.61130534751248,4.17981718269686,5.5761314740288,0.039792408857261,0.469151733714027
"32445","Rab17",-0.682430004205674,4.43198943029774,5.56900946401055,0.0398950667645558,0.469500370453739
"16152","Pkdrej",-0.661379036289816,1.87441009353675,5.56875727980503,0.0398987077358955,0.469500370453739
"18059","Fmo1",0.572169716472607,7.34747101704485,5.56417450949296,0.0399649435756001,0.469714612200376
"31459","Setdb2",0.6263605258821,4.56577660123336,5.56118211224271,0.0400082660899344,0.469714612200376
"29767","Rnd3",-0.476748652999974,4.28301061042485,5.55954034915027,0.040032059202892,0.469714612200376
"3324","Tmem150a",-0.387163525928327,6.30568720751699,5.54805427540758,0.0401990059631754,0.47087105141979
"13470","Papd5",0.324888647016443,5.53570288564257,5.54746659951994,0.0402075705780095,0.47087105141979
"6154","Erc2",-0.466946443638731,3.00494069670366,5.54372242099458,0.0402621896594312,0.471059920699923
"159","Tmem30b",0.301957240455091,5.716920321588,5.53844766189602,0.0403392907803557,0.4715112135339
"8080","Sh3pxd2b",1.08781300226621,1.21724804842089,5.52803126464634,0.0404920792805137,0.472845483048594
"7836","Trappc2",-0.454256767398977,2.40386855590991,5.52153019814221,0.0405877968660508,0.473511399472573
"27393","Wwc2",0.327838221529464,4.17538360252545,5.51475940111544,0.0406877807238212,0.473523005981654
"6777","Hhipl2",0.786775023432898,0.973846423019457,5.51040955627316,0.0407521738223332,0.473523005981654
"31213","Homez",-0.510751346907788,2.25604714497082,5.50939804635272,0.0407671656423732,0.473523005981654
"901","Fmnl3",0.403470860544073,2.33817951806075,5.50669187827957,0.0408073076214315,0.473523005981654
"14795","Fadd",-0.51331611921318,2.81604567997838,5.50610512885309,0.0408160175656662,0.473523005981654
"3618","Zbtb48",-0.419973611929573,4.29066470099165,5.49853327967824,0.0409286218097333,0.473523005981654
"20462","Ppp1r13b",-0.329784021079509,3.85890964106235,5.49819109770641,0.0409337195315925,0.473523005981654
"20958","Plekha7",-0.654734274511759,3.24821275345992,5.49589341973916,0.0409679697950444,0.473523005981654
"12174","Pank1",0.381552158322017,7.75687590838482,5.49549280298185,0.040973945171347,0.473523005981654
"30339","Serpina3m",-0.526715803932517,8.16536265096308,5.49537381326842,0.0409757201613476,0.473523005981654
"16117","Mms19",-0.448253325299741,4.87413202144539,5.48872574061138,0.0410750405006927,0.473669034320572
"5988","Oat",0.929683233869056,10.2403789475745,5.48803117217907,0.0410854341735209,0.473669034320572
"5395","Brca2",-0.684044094846917,2.28487893152788,5.48671299696224,0.0411051684992564,0.473669034320572
"26328","Gm16586",-0.471335707767645,3.72192729723561,5.48417645384237,0.0411431756400366,0.473669034320572
